"orig","dest","idx3","idx4","value"
"1","4","10","1",14.0398058621009
"2","4","10","1",6.33627837525551
"3","4","10","1",8.66010700665119
"4","4","10","1",19.3320951906217
"5","4","10","1",11.8885402695465
"6","4","10","1",13.3985550770963
"1","5","10","1",7.58179133881902
"2","5","10","1",3.48552529755303
"3","5","10","1",5.57276460619473
"4","5","10","1",11.4380531742589
"5","5","10","1",11.972397269286
"6","5","10","1",7.70643884639339
"1","6","10","1",10.0629631409019
"2","6","10","1",5.1938697757786
"3","6","10","1",7.52673140395168
"4","6","10","1",11.3055986399242
"5","6","10","1",6.50000108548554
"6","6","10","1",6.38613353072378
"1","1","11","1",3.69455789205064
"2","1","11","1",2.34861713020476
"3","1","11","1",9.78400108984434
"4","1","11","1",13.0388049767267
"5","1","11","1",8.71364791761578
"6","1","11","1",5.69676840405467
"1","2","11","1",4.51978339123575
"2","2","11","1",2.31137304618459
"3","2","11","1",5.58029452392708
"4","2","11","1",6.90619754609341
"5","2","11","1",4.07965478214724
"6","2","11","1",4.28041963351098
"1","3","11","1",19.5486286924367
"2","3","11","1",7.22102918353213
"3","3","11","1",8.02678284721433
"4","3","11","1",9.58879966340213
"5","3","11","1",7.92792810335565
"6","3","11","1",9.99552236476142
"1","4","11","1",14.0398069174775
"2","4","11","1",6.33627837525551
"3","4","11","1",8.65245607334623
"4","4","11","1",19.3320951906217
"5","4","11","1",11.8885402695465
"6","4","11","1",13.3985550770963
"1","5","11","1",7.58179133881902
"2","5","11","1",3.48552529755303
"3","5","11","1",5.57276460619473
"4","5","11","1",11.4380531790634
"5","5","11","1",11.9745847124268
"6","5","11","1",7.70643884639339
"1","6","11","1",10.0629631409019
"2","6","11","1",5.1938697757786
"3","6","11","1",7.52673184050247
"4","6","11","1",11.3877972228777
"5","6","11","1",6.50000108548554
"6","6","11","1",6.38613353072378
"1","1","12","1",3.69455789205064
"2","1","12","1",2.34861713020476
"3","1","12","1",9.78400108984434
"4","1","12","1",13.0388049767267
"5","1","12","1",8.71364793014728
"6","1","12","1",5.69676840405467
"1","2","12","1",4.51978339123575
"2","2","12","1",2.33381186326651
"3","2","12","1",5.58029452392708
"4","2","12","1",6.88208930174457
"5","2","12","1",4.07965478214724
"6","2","12","1",4.28041963351098
"1","3","12","1",19.5486286924367
"2","3","12","1",7.22102918353213
"3","3","12","1",8.02678284721433
"4","3","12","1",9.5887996634025
"5","3","12","1",7.73954315179909
"6","3","12","1",9.99552236476142
"1","4","12","1",14.0398071391677
"2","4","12","1",6.33627837525551
"3","4","12","1",8.65741230074814
"4","4","12","1",19.3320951906217
"5","4","12","1",11.8885402695465
"6","4","12","1",13.3985550770963
"1","5","12","1",7.58179133881902
"2","5","12","1",3.48552529755303
"3","5","12","1",5.57276460619473
"4","5","12","1",11.4380531796333
"5","5","12","1",11.9733290426236
"6","5","12","1",7.70643884639339
