"Var1","Var2","Var3","Var4","value"
"J","D","C","F",4.28968802864661
"K","D","C","F",9.4324222535653
"L","D","C","F",9.71230614154655
"M","D","C","F",10.0957598458318
"N","D","C","F",10.3120193745694
"O","D","C","F",9.39548040421879
"P","D","C","F",8.22833236591285
"Q","D","C","F",5.93368658016696
"R","D","C","F",11.3514782789948
"S","D","C","F",3.74361281436597
"T","D","C","F",6.52694616216589
"U","D","C","F",3.12660844670245
"A","E","C","F",3.82169532213281
"B","E","C","F",10.8830858782648
"C","E","C","F",7.14797082298254
"D","E","C","F",7.21127727554944
"E","E","C","F",7.24698230052469
"F","E","C","F",8.74809252765849
"G","E","C","F",4.6972916865046
"H","E","C","F",5.29626138746944
"I","E","C","F",6.5687900939086
"J","E","C","F",3.63651892327634
"K","E","C","F",5.84816266383619
"L","E","C","F",5.91953200601661
"M","E","C","F",8.61085409286587
"N","E","C","F",6.87867920079123
"O","E","C","F",4.8374907266665
"P","E","C","F",8.65916391349572
"Q","E","C","F",6.85380748213154
"R","E","C","F",9.38667246052709
"S","E","C","F",2.59371581103241
"T","E","C","F",4.56350646814212
"U","E","C","F",3.28552062318612
"A","F","C","F",7.41899821788587
"B","F","C","F",11.5795181201195
"C","F","C","F",7.12738001370607
"D","F","C","F",11.5410613513693
"E","F","C","F",8.25212471488584
"F","F","C","F",12.2211926008977
"G","F","C","F",6.42549695485163
"H","F","C","F",7.57812467880612
"I","F","C","F",8.90635017972595
"J","F","C","F",5.23332557627081
"K","F","C","F",8.50020763009003
"L","F","C","F",8.52481508875245
"M","F","C","F",7.83513946657847
"N","F","C","F",7.16750701586143
"O","F","C","F",9.45217066820935
"P","F","C","F",7.85679749932399
"Q","F","C","F",9.41365274639227
"R","F","C","F",10.7665032656677
"S","F","C","F",3.4304426719008
"T","F","C","F",6.31567591973142
"U","F","C","F",4.51973708529739
"A","A","D","F",4.25651895646881
"B","A","D","F",9.97639527780789
"C","A","D","F",7.82648218684825
"D","A","D","F",9.06777952970232
"E","A","D","F",4.91954951912325
"F","A","D","F",7.77210943925375
"G","A","D","F",4.19393840841603
"H","A","D","F",7.703642901958
"I","A","D","F",7.41034406583278
"J","A","D","F",6.07742110706266
"K","A","D","F",5.50952570915735
"L","A","D","F",6.38895595411862
"M","A","D","F",5.79655028052521
"N","A","D","F",6.22959069331689
"O","A","D","F",7.81862317673673
"P","A","D","F",7.24825555363324
"Q","A","D","F",6.3072297056171
"R","A","D","F",6.93836584447492
"S","A","D","F",3.17863969751556
"T","A","D","F",5.48452007782469
"U","A","D","F",3.9548882833996
"A","B","D","F",3.52343680429826
"B","B","D","F",6.1685616659009
"C","B","D","F",4.80868653283804
"D","B","D","F",5.10872498229814
"E","B","D","F",3.13200362828329
"F","B","D","F",4.43001317158256
"G","B","D","F",2.71694374668231
"H","B","D","F",4.76184218214367
"I","B","D","F",5.07090531879344
"J","B","D","F",3.92195365320975
"K","B","D","F",3.52237471972096
"L","B","D","F",3.60365552860159
"M","B","D","F",3.77104629301126
"N","B","D","F",4.6661454435241
"O","B","D","F",4.95411823235374
"P","B","D","F",4.97359445605239
"Q","B","D","F",3.96919084602068
"R","B","D","F",4.57258538515977
"S","B","D","F",1.82750298069948
"T","B","D","F",3.43728296929151
"U","B","D","F",2.54589457339121
"A","C","D","F",10.2378499011309
"B","C","D","F",13.0284083706343
"C","C","D","F",10.5566292067098
"D","C","D","F",8.3793477134655
"E","C","D","F",9.7447640984848
"F","C","D","F",9.57649164731032
"G","C","D","F",4.29080480881376
"H","C","D","F",10.8127826962786
"I","C","D","F",10.8864956940917
"J","C","D","F",7.90877030253628
"K","C","D","F",8.16036730003542
"L","C","D","F",8.22978486341771
"M","C","D","F",7.58840206860787
"N","C","D","F",9.34228589161631
"O","C","D","F",10.3292086380453
"P","C","D","F",10.4698515643087
"Q","C","D","F",7.71755200616599
"R","C","D","F",9.7968736330622
"S","C","D","F",5.09890100290071
"T","C","D","F",7.30839287794872
"U","C","D","F",4.65052098747915
"A","D","D","F",10.5800144516296
"B","D","D","F",16.8371796909467
"C","D","D","F",12.4238394369312
"D","D","D","F",11.4454739932324
"E","D","D","F",9.62481573251778
"F","D","D","F",11.6533863863432
"G","D","D","F",8.00187860641433
"H","D","D","F",13.99063320351
"I","D","D","F",14.7471647221487
"J","D","D","F",9.7984485116591
"K","D","D","F",8.60829740734268
"L","D","D","F",9.59456804950182
"M","D","D","F",9.27145380190685
"N","D","D","F",12.9255518190495
"O","D","D","F",11.6972308796706
"P","D","D","F",12.5404692791837
"Q","D","D","F",8.58379592641917
"R","D","D","F",13.1966246272217
"S","D","D","F",5.07244775511043
"T","D","D","F",9.30294366652435
"U","D","D","F",7.24244687938676
"A","E","D","F",4.08854033109111
"B","E","D","F",10.4275821664892
"C","E","D","F",7.90644026081081
"D","E","D","F",7.32558805554129
"E","E","D","F",5.76699779734806
"F","E","D","F",5.75765540813393
"G","E","D","F",3.792144425242
"H","E","D","F",7.6887490456431
"I","E","D","F",7.36153857905926
"J","E","D","F",5.4619263739436
"K","E","D","F",5.54753507512769
"L","E","D","F",5.78115398127465
"M","E","D","F",7.07010677081641
"N","E","D","F",6.52561876129556
"O","E","D","F",5.04655492210126
"P","E","D","F",5.71346406386362
"Q","E","D","F",5.78930131056354
"R","E","D","F",8.15698490424164
"S","E","D","F",2.77470055474049
"T","E","D","F",5.13475253726343
"U","E","D","F",3.6828678700819
"A","F","D","F",5.39088876754303
"B","F","D","F",12.1951634645213
"C","F","D","F",9.45750064081532
"D","F","D","F",10.9200762019371
"E","F","D","F",8.05824650234819
"F","F","D","F",8.8602069974861
"G","F","D","F",5.3737387540406
"H","F","D","F",10.2770177730236
"I","F","D","F",10.0242941628129
"J","F","D","F",7.57633730707258
"K","F","D","F",6.85527293565533
"L","F","D","F",7.97718808088356
"M","F","D","F",6.98670063082419
"N","F","D","F",8.73275722754112
"O","F","D","F",9.24489146723596
"P","F","D","F",9.14058192561294
"Q","F","D","F",7.88158859368885
"R","F","D","F",9.99998725983695
"S","F","D","F",4.77078063659497
"T","F","D","F",6.57254887963689
"U","F","D","F",4.89709087082061
"A","A","E","F",3.60757499356817
"B","A","E","F",7.50929240970295
"C","A","E","F",6.42762271097394
"D","A","E","F",6.88425806688201
"E","A","E","F",4.29971958341068
"F","A","E","F",6.6485778961857
"G","A","E","F",3.15550445458282
"H","A","E","F",5.16037419519757
"I","A","E","F",4.32526242188441
"J","A","E","F",4.24639551911132
"K","A","E","F",4.04761799085265
"L","A","E","F",5.02300452105899
"M","A","E","F",4.03340390115635
"N","A","E","F",4.04023879210403
"O","A","E","F",5.22359182383156
"P","A","E","F",5.32519474752297
"Q","A","E","F",5.04198767015952
"R","A","E","F",6.22135317744566
"S","A","E","F",2.64904240886669
"T","A","E","F",3.80650351936063
"U","A","E","F",2.42371518421077
"A","B","E","F",2.95455442602355
"B","B","E","F",4.36158017884273
"C","B","E","F",3.8178540471515
"D","B","E","F",3.885699936061
"E","B","E","F",2.39045965317027
"F","B","E","F",3.85323797115187
"G","B","E","F",1.85240557568919
"H","B","E","F",3.13788332250961
"I","B","E","F",2.60973605690342
"J","B","E","F",2.2214599673205
"K","B","E","F",2.7366529220371
"L","B","E","F",2.4374329904363
"M","B","E","F",2.20456032095488
"N","B","E","F",2.26925110874176
"O","B","E","F",2.21450847591139
"P","B","E","F",2.61138314879851
"Q","B","E","F",2.92376884247527
"R","B","E","F",3.41615222968553
"S","B","E","F",1.61511648562912
"T","B","E","F",1.94640209817706
"U","B","E","F",1.2486169725499
"A","C","E","F",9.52648464287675
"B","C","E","F",11.4332793081371
"C","C","E","F",8.87565486440231
"D","C","E","F",7.04374398725725
"E","C","E","F",6.92509398221881
"F","C","E","F",9.86146727380242
"G","C","E","F",3.70459026747741
"H","C","E","F",10.2277400326327
"I","C","E","F",5.74369661430155
"J","C","E","F",5.97553189478124
"K","C","E","F",7.2085614245503
"L","C","E","F",6.68767367087497
"M","C","E","F",4.5355832703307
"N","C","E","F",5.66512779045169
"O","C","E","F",6.30291452037616
"P","C","E","F",5.44952599648567
"Q","C","E","F",8.82012574696628
"R","C","E","F",8.86469551748601
"S","C","E","F",4.30024217228846
"T","C","E","F",5.85000624712479
"U","C","E","F",3.39692805636984
"A","D","E","F",9.30076865696952
"B","D","E","F",13.1461930171969
"C","D","E","F",11.6915982509759
"D","D","E","F",9.18180666646332
"E","D","E","F",6.88727356280967
"F","D","E","F",10.1935579161004
"G","D","E","F",5.27947138313806
"H","D","E","F",10.4784813190691
"I","D","E","F",7.08975397862507
"J","D","E","F",6.13039092590591
"K","D","E","F",7.82271082785368
"L","D","E","F",6.92650475834372
"M","D","E","F",5.82637199166723
"N","D","E","F",6.60350198676044
"O","D","E","F",7.40020916351396
"P","D","E","F",5.47482886274115
"Q","D","E","F",7.07196395549169
"R","D","E","F",9.22461300096945
"S","D","E","F",3.77729322826719
"T","D","E","F",6.00635622145675
"U","D","E","F",4.18141526123695
"A","E","E","F",4.39940323415473
"B","E","E","F",10.5209111763838
"C","E","E","F",9.56973514577627
"D","E","E","F",6.33198063489559
"E","E","E","F",7.17387370616895
"F","E","E","F",9.55039335353114
"G","E","E","F",5.34801022307132
"H","E","E","F",8.27219667521135
"I","E","E","F",6.46311813821471
"J","E","E","F",7.03125122517249
"K","E","E","F",5.58769982847147
"L","E","E","F",7.20670076867888
"M","E","E","F",5.95794853751713
"N","E","E","F",8.34164445813373
"O","E","E","F",8.1328632561191
"P","E","E","F",8.68606319951057
"Q","E","E","F",6.1953816278381
"R","E","E","F",8.57168012801578
"S","E","E","F",3.21591814897707
"T","E","E","F",6.17891966161149
"U","E","E","F",4.09268147937341
"A","F","E","F",4.5719567171058
"B","F","E","F",9.96203278435226
"C","F","E","F",9.74561965416361
"D","F","E","F",8.02998057147796
"E","F","E","F",6.03228796114592
"F","F","E","F",8.67838016299564
"G","F","E","F",4.41702295068266
"H","F","E","F",7.38571471354513
"I","F","E","F",5.83180435643061
"J","F","E","F",5.32305165288131
"K","F","E","F",5.82562527678497
"L","F","E","F",6.08494559913854
"M","F","E","F",5.40513049108045
"N","F","E","F",5.78601440004206
"O","F","E","F",7.7945144791633
"P","F","E","F",5.05596836231972
"Q","F","E","F",6.63253441787012
"R","F","E","F",8.05056329229449
"S","F","E","F",3.04108920847894
"T","F","E","F",5.76503980429074
"U","F","E","F",3.16704273898354
"A","A","F","F",3.39532087629678
"B","A","F","F",7.69954800647009
"C","A","F","F",6.05934977931982
"D","A","F","F",6.34035183907112
"E","A","F","F",4.08533051243122
"F","A","F","F",6.45587574228654
"G","A","F","F",3.24978954866726
"H","A","F","F",4.20249308398262
"I","A","F","F",4.31097763521975
"J","A","F","F",3.49629692416386
"K","A","F","F",4.02924230747801
"L","A","F","F",4.961863101678
"M","A","F","F",4.25808142491962
"N","A","F","F",3.50540374705395
"O","A","F","F",5.42800682332321
"P","A","F","F",5.40237972802288
"Q","A","F","F",4.22327962846258
"R","A","F","F",6.02684136144854
"S","A","F","F",2.68160061835028
"T","A","F","F",3.86897891244166
"U","A","F","F",2.7782437078377
"A","B","F","F",2.81805226056908
"B","B","F","F",5.01188612649631
"C","B","F","F",4.13718889562774
"D","B","F","F",4.01433551108008
"E","B","F","F",3.18829594503124
"F","B","F","F",4.599143413921
"G","B","F","F",2.31922132810301
"H","B","F","F",3.35274571187134
"I","B","F","F",3.08571956964987
"J","B","F","F",2.55534473942077
"K","B","F","F",2.85844102727637
"L","B","F","F",3.21541590609511
"M","B","F","F",2.98747910796914
"N","B","F","F",2.34624532183427
"O","B","F","F",3.49087493840469
"P","B","F","F",3.87484466309442
"Q","B","F","F",2.55072468796013
"R","B","F","F",3.41968695782509
"S","B","F","F",1.7541124694136
"T","B","F","F",2.39711757442726
"U","B","F","F",1.58438297925828
"A","C","F","F",8.50372464155792
"B","C","F","F",12.9038269876868
"C","C","F","F",10.7352089191853
"D","C","F","F",8.25264347214321
"E","C","F","F",8.79358280577164
"F","C","F","F",10.2909392106285
"G","C","F","F",5.71915368659104
"H","C","F","F",9.73941746083517
"I","C","F","F",7.72222750745453
"J","C","F","F",6.54354214365396
"K","C","F","F",8.2040936819161
"L","C","F","F",7.49945098699811
"M","C","F","F",6.06460945561558
"N","C","F","F",7.52674589095857
"O","C","F","F",9.15399103257033
"P","C","F","F",10.1199222625747
"Q","C","F","F",7.81795625119583
"R","C","F","F",9.19521952910416
"S","C","F","F",4.54292032535949
"T","C","F","F",6.72387876217002
"U","C","F","F",3.95021308730153
"A","D","F","F",9.10671514555167
"B","D","F","F",14.500581553422
"C","D","F","F",11.1516500935036
"D","D","F","F",10.1401197821732
"E","D","F","F",7.21057422339891
"F","D","F","F",9.16580265215904
"G","D","F","F",7.50678270438167
"H","D","F","F",9.94796162602845
"I","D","F","F",7.30243606547689
"J","D","F","F",4.8192181098394
"K","D","F","F",7.93740603519384
"L","D","F","F",7.79291596998334
"M","D","F","F",6.30460839689595
"N","D","F","F",7.43674495438459
"O","D","F","F",7.85207334500707
"P","D","F","F",7.47983314328484
"Q","D","F","F",5.55681106626313
"R","D","F","F",8.40897464597278
"S","D","F","F",4.39516628849677
"T","D","F","F",5.7828764536002
"U","D","F","F",3.59482011245536
"A","E","F","F",3.21690869355919
"B","E","F","F",9.11241038805683
"C","E","F","F",7.06574247404117
"D","E","F","F",6.72994811428131
"E","E","F","F",4.35242949481882
"F","E","F","F",6.16742529920257
"G","E","F","F",4.93556717783841
"H","E","F","F",5.34175205899707
"I","E","F","F",4.50122274816411
"J","E","F","F",3.97085608412935
"K","E","F","F",5.03515914967291
"L","E","F","F",5.19576061343897
"M","E","F","F",4.78934054809871
"N","E","F","F",4.51480866182349
"O","E","F","F",4.102612366675
"P","E","F","F",5.30776445454218
"Q","E","F","F",5.26746782706709
"R","E","F","F",6.05807475804839
"S","E","F","F",2.76073477471463
"T","E","F","F",3.80385369773534
"U","E","F","F",2.64114246891379
"A","F","F","F",4.46350375333627
"B","F","F","F",9.05165667485029
"C","F","F","F",6.52523267967695
"D","F","F","F",7.66696974358571
"E","F","F","F",4.98051632767838
"F","F","F","F",5.82216065029357
"G","F","F","F",4.87840871621675
"H","F","F","F",5.1220746970548
"I","F","F","F",4.16995477866577
"J","F","F","F",2.40758126546292
"K","F","F","F",5.33448059172577
"L","F","F","F",4.9500983863336
"M","F","F","F",4.2174365964726
"N","F","F","F",4.28077528609707
"O","F","F","F",5.73478002708499
"P","F","F","F",2.99332328653953
"Q","F","F","F",5.55397745790453
"R","F","F","F",7.04764197205503
"S","F","F","F",3.38738883834914
"T","F","F","F",4.43938865506493
"U","F","F","F",2.52269082661873
