"Var1","Var2","Var3","Var4","value"
"U","C","C","F",4.45229839825979
"A","D","C","F",5.17850015198383
"B","D","C","F",6.00202888640197
"C","D","C","F",8.53548630296214
"D","D","C","F",10.6104983400855
"E","D","C","F",8.25021124221278
"F","D","C","F",7.0825386740041
"G","D","C","F",9.31466715840622
"H","D","C","F",8.06967879272458
"I","D","C","F",10.3532330662198
"J","D","C","F",9.50562950556881
"K","D","C","F",5.37648611377795
"L","D","C","F",9.3567693212608
"M","D","C","F",9.1836711640299
"N","D","C","F",6.77404570892398
"O","D","C","F",5.79024054227855
"P","D","C","F",6.87548037354912
"Q","D","C","F",6.23434359916603
"R","D","C","F",3.91821984528707
"S","D","C","F",4.61402602365818
"T","D","C","F",4.99764780602307
"U","D","C","F",4.80393792235042
"A","E","C","F",4.62567281614371
"B","E","C","F",6.41551505305771
"C","E","C","F",6.74520712122627
"D","E","C","F",7.19882779802388
"E","E","C","F",8.46849882234826
"F","E","C","F",5.28627569915132
"G","E","C","F",8.40099894259854
"H","E","C","F",5.60801188687423
"I","E","C","F",8.25491134515308
"J","E","C","F",8.71989060122642
"K","E","C","F",6.47596706507784
"L","E","C","F",8.23552403764399
"M","E","C","F",8.26792494900367
"N","E","C","F",5.92407992789711
"O","E","C","F",6.22657126386995
"P","E","C","F",4.54733837073945
"Q","E","C","F",6.60282165125473
"R","E","C","F",3.11956342596072
"S","E","C","F",2.60721500450247
"T","E","C","F",5.59128586676428
"U","E","C","F",4.00351431038679
"A","F","C","F",3.06982763706676
"B","F","C","F",4.00937811221998
"C","F","C","F",5.63386391976895
"D","F","C","F",5.25039949699163
"E","F","C","F",6.275781951705
"F","F","C","F",3.43709266705901
"G","F","C","F",4.77262122151161
"H","F","C","F",3.9676397451794
"I","F","C","F",6.32543809195368
"J","F","C","F",5.65107510198564
"K","F","C","F",3.7685567365782
"L","F","C","F",4.73966358082991
"M","F","C","F",5.19165296194042
"N","F","C","F",4.64499092727306
"O","F","C","F",3.9030844256175
"P","F","C","F",3.36110549846085
"Q","F","C","F",5.15086745602405
"R","F","C","F",2.84322212353124
"S","F","C","F",2.18054141873795
"T","F","C","F",3.5928921437196
"U","F","C","F",3.44600668328271
"A","A","D","F",13.9319698705714
"B","A","D","F",16.8568823266866
"C","A","D","F",22.033755320688
"D","A","D","F",23.2940801262619
"E","A","D","F",23.7206192493401
"F","A","D","F",16.9752240448299
"G","A","D","F",24.2251975823508
"H","A","D","F",22.0119182328401
"I","A","D","F",26.0948862108938
"J","A","D","F",27.5014125862489
"K","A","D","F",18.0746864217608
"L","A","D","F",25.6204294100236
"M","A","D","F",29.411707021908
"N","A","D","F",20.4484641070949
"O","A","D","F",18.9968607747664
"P","A","D","F",18.1345332113933
"Q","A","D","F",21.5507407175426
"R","A","D","F",8.76018007942395
"S","A","D","F",11.3839015743167
"T","A","D","F",11.9325640415532
"U","A","D","F",14.0056598241035
"A","B","D","F",6.481169946393
"B","B","D","F",7.59810531228433
"C","B","D","F",6.48084832216613
"D","B","D","F",2.87687947737935
"E","B","D","F",9.61813209017898
"F","B","D","F",6.88985477333922
"G","B","D","F",7.19682568067682
"H","B","D","F",10.0280951268076
"I","B","D","F",9.85435538459558
"J","B","D","F",9.44677047350576
"K","B","D","F",8.88563015807086
"L","B","D","F",8.74079444569175
"M","B","D","F",9.70141177853614
"N","B","D","F",0.848671425655427
"O","B","D","F",6.78498992922096
"P","B","D","F",7.60678765147157
"Q","B","D","F",3.99293492226478
"R","B","D","F",0.175347307502772
"S","B","D","F",4.99285359808631
"T","B","D","F",3.10659752094686
"U","B","D","F",5.72935186488458
"A","C","D","F",9.51621444592865
"B","C","D","F",10.1138846967716
"C","C","D","F",8.9378209426554
"D","C","D","F",12.1965779882173
"E","C","D","F",12.1262097917977
"F","C","D","F",4.01587026890564
"G","C","D","F",10.8985799781253
"H","C","D","F",6.34318367640997
"I","C","D","F",8.86418029019975
"J","C","D","F",13.5232586469744
"K","C","D","F",5.83739345605603
"L","C","D","F",12.2490436561136
"M","C","D","F",11.2938108420394
"N","C","D","F",7.51943755403195
"O","C","D","F",8.25416915523362
"P","C","D","F",9.47809142575512
"Q","C","D","F",7.40001838694853
"R","C","D","F",3.84401785643833
"S","C","D","F",3.90524760518192
"T","C","D","F",5.45158227789923
"U","C","D","F",4.95265982286233
"A","D","D","F",12.4552759025106
"B","D","D","F",15.290794243474
"C","D","D","F",14.4132133311375
"D","D","D","F",14.0883690064712
"E","D","D","F",17.4595148004754
"F","D","D","F",10.7023460826847
"G","D","D","F",15.113512550956
"H","D","D","F",14.3381468444486
"I","D","D","F",17.9136252364775
"J","D","D","F",20.1415563000637
"K","D","D","F",12.6479196365768
"L","D","D","F",18.4151024010967
"M","D","D","F",17.6813968673656
"N","D","D","F",12.6948648508885
"O","D","D","F",13.7162072290604
"P","D","D","F",14.820071963416
"Q","D","D","F",11.5318291768173
"R","D","D","F",7.7496662533506
"S","D","D","F",7.2704776466832
"T","D","D","F",7.97571087898757
"U","D","D","F",6.7748948019258
"A","E","D","F",9.84426761658899
"B","E","D","F",11.9580540563764
"C","E","D","F",10.335742418862
"D","E","D","F",7.74484577271981
"E","E","D","F",10.5946570741482
"F","E","D","F",7.29825165814029
"G","E","D","F",11.1550462293224
"H","E","D","F",8.73566907331668
"I","E","D","F",12.3430575909162
"J","E","D","F",14.0316009990681
"K","E","D","F",9.49975427925744
"L","E","D","F",12.0013752299644
"M","E","D","F",11.3331708641006
"N","E","D","F",10.4641270762205
"O","E","D","F",10.4313816951165
"P","E","D","F",9.65145738241127
"Q","E","D","F",9.14562353042849
"R","E","D","F",6.78338150052893
"S","E","D","F",3.60873827536622
"T","E","D","F",6.27797155600646
"U","E","D","F",6.52069263659609
"A","F","D","F",7.56967117335863
"B","F","D","F",10.9395619191441
"C","F","D","F",14.7417185399984
"D","F","D","F",13.7276494783459
"E","F","D","F",13.4365237680014
"F","F","D","F",8.13544427484943
"G","F","D","F",11.9159948824859
"H","F","D","F",11.0429373226583
"I","F","D","F",12.4321980526559
"J","F","D","F",14.6656028615891
"K","F","D","F",8.65665042788518
"L","F","D","F",12.6068080989725
"M","F","D","F",10.3199351855849
"N","F","D","F",9.68561269637676
"O","F","D","F",8.95776074336535
"P","F","D","F",8.7351827622618
"Q","F","D","F",8.75303277104843
"R","F","D","F",6.10750585410168
"S","F","D","F",5.16579605459406
"T","F","D","F",6.69652651714595
"U","F","D","F",6.61128748146616
"A","A","E","F",6.25406855267479
"B","A","E","F",9.97490783086927
"C","A","E","F",12.1154829074182
"D","A","E","F",13.0720487782124
"E","A","E","F",14.5996257711994
"F","A","E","F",8.28542438432993
"G","A","E","F",11.1629809967343
"H","A","E","F",13.9789441121199
"I","A","E","F",12.4548824016338
"J","A","E","F",12.7275745933326
"K","A","E","F",10.0179534733909
"L","A","E","F",13.0795038459479
"M","A","E","F",14.8247754109417
"N","A","E","F",10.8965344721976
"O","A","E","F",8.61080682985036
"P","A","E","F",8.38726150572695
"Q","A","E","F",10.0615338527356
"R","A","E","F",4.84801095156256
"S","A","E","F",5.15931241576297
"T","A","E","F",6.01590894137345
"U","A","E","F",4.56483176306456
"A","B","E","F",3.03781720481322
"B","B","E","F",3.57389809823515
"C","B","E","F",3.47728019779242
"D","B","E","F",1.69845763824976
"E","B","E","F",5.03848522389181
"F","B","E","F",1.78467261775182
"G","B","E","F",3.1446429336619
"H","B","E","F",4.37939593213047
"I","B","E","F",4.66327653900867
"J","B","E","F",3.71886242131245
"K","B","E","F",3.96355878640414
"L","B","E","F",4.3276339422395
"M","B","E","F",3.86140002878186
"N","B","E","F",2.13961609869442
"O","B","E","F",2.68544159565396
"P","B","E","F",3.09319535722727
"Q","B","E","F",3.07733997570669
"R","B","E","F",1.15641231435327
"S","B","E","F",1.46243022272786
"T","B","E","F",1.45806046927891
"U","B","E","F",1.76540119990099
"A","C","E","F",6.31105043343762
"B","C","E","F",7.37451722791153
"C","C","E","F",8.15640519471788
"D","C","E","F",10.3748746119231
"E","C","E","F",11.2513230843684
"F","C","E","F",4.78909940862696
"G","C","E","F",6.96019189613947
"H","C","E","F",6.10861157894298
"I","C","E","F",6.95582990136574
"J","C","E","F",8.56985244396339
"K","C","E","F",4.91458076478144
"L","C","E","F",8.62309658674999
"M","C","E","F",7.0790111520081
"N","C","E","F",6.40062445222386
"O","C","E","F",4.51371718157152
"P","C","E","F",5.64576648619756
"Q","C","E","F",6.84108383050131
"R","C","E","F",4.2807562868283
"S","C","E","F",3.00231239734083
"T","C","E","F",4.26853501557756
"U","C","E","F",2.44442657017089
"A","D","E","F",6.84647066013831
"B","D","E","F",8.61558372258123
"C","D","E","F",9.98645238416366
"D","D","E","F",9.95202217127997
"E","D","E","F",12.1027790373645
"F","D","E","F",5.8307022389101
"G","D","E","F",7.42121217548701
"H","D","E","F",9.40964884500988
"I","D","E","F",9.79482018466573
"J","D","E","F",9.79815600459247
"K","D","E","F",6.15429211921244
"L","D","E","F",10.4256525291541
"M","D","E","F",9.38853474425384
"N","D","E","F",8.15277439920165
"O","D","E","F",6.29792590592705
"P","D","E","F",7.6425141334231
"Q","D","E","F",7.14715335962228
"R","D","E","F",5.03427836901198
"S","D","E","F",4.33370850339793
"T","D","E","F",5.77247455258859
"U","D","E","F",3.33202788185344
"A","E","E","F",6.72618410979186
"B","E","E","F",9.48657011717426
"C","E","E","F",11.0041572973807
"D","E","E","F",9.860016009066
"E","E","E","F",12.1071184251498
"F","E","E","F",7.51961688699581
"G","E","E","F",9.9193061547068
"H","E","E","F",9.67139694178467
"I","E","E","F",11.0606342478656
"J","E","E","F",10.381743535678
"K","E","E","F",7.12503740196292
"L","E","E","F",11.330597721291
"M","E","E","F",9.77921195015523
"N","E","E","F",8.00849326395174
"O","E","E","F",7.23426138898266
"P","E","E","F",7.42595185611552
"Q","E","E","F",7.14657085365873
"R","E","E","F",5.01074114490961
"S","E","E","F",3.87844823386564
"T","E","E","F",5.55475624857612
"U","E","E","F",4.67858482087273
"A","F","E","F",4.66490085921113
"B","F","E","F",6.63478011139962
"C","F","E","F",8.60402087098354
"D","F","E","F",8.07196688464308
"E","F","E","F",8.34356011028331
"F","F","E","F",5.51572166135462
"G","F","E","F",6.73841566256006
"H","F","E","F",6.71034108802742
"I","F","E","F",8.01343154651408
"J","F","E","F",7.2927844928149
"K","F","E","F",4.84465549386939
"L","F","E","F",7.33333361937793
"M","F","E","F",6.32645606261924
"N","F","E","F",6.12997639299923
"O","F","E","F",5.34239044610708
"P","F","E","F",5.07941793622651
"Q","F","E","F",5.8558424174122
"R","F","E","F",4.36650723786311
"S","F","E","F",2.95041610152021
"T","F","E","F",3.7753434665329
"U","F","E","F",2.63948510140202
"A","A","F","F",7.63457131993461
"B","A","F","F",8.52213737071545
"C","A","F","F",7.92053129571706
"D","A","F","F",11.1687883757061
"E","A","F","F",8.73941185224237
"F","A","F","F",7.46473171449256
"G","A","F","F",9.20105601763075
"H","A","F","F",10.3960912440857
"I","A","F","F",10.8002760275698
"J","A","F","F",11.7539932161069
"K","A","F","F",8.46627254952321
"L","A","F","F",12.0728914133128
"M","A","F","F",12.5336308783703
"N","A","F","F",10.2198105829004
"O","A","F","F",7.33032677719686
"P","A","F","F",11.7917551910061
"Q","A","F","F",9.60433490016143
"R","A","F","F",4.72374981560619
"S","A","F","F",5.54293530254152
"T","A","F","F",7.86538785602062
"U","A","F","F",7.72111515594198
"A","B","F","F",3.73310263196583
"B","B","F","F",5.32588780943593
"C","B","F","F",5.13282571867454
"D","B","F","F",3.76355100525162
"E","B","F","F",6.29694239513055
"F","B","F","F",4.0714600669021
"G","B","F","F",4.47355572905992
"H","B","F","F",5.27023231932234
"I","B","F","F",6.39793203012154
"J","B","F","F",5.1759507889819
"K","B","F","F",4.83446542187119
"L","B","F","F",6.05780611887027
"M","B","F","F",4.01948857870353
"N","B","F","F",1.92384864536059
"O","B","F","F",3.42089396422167
"P","B","F","F",3.88643344941718
"Q","B","F","F",1.65247615065553
"R","B","F","F",1.54668769417904
"S","B","F","F",1.30473736993572
"T","B","F","F",1.85118258164276
"U","B","F","F",2.70596032162304
"A","C","F","F",8.04412323494465
"B","C","F","F",7.33029657559279
"C","C","F","F",7.58082173131569
"D","C","F","F",9.72343926031519
"E","C","F","F",11.4084174330243
"F","C","F","F",6.78185465875159
"G","C","F","F",8.08535870202243
"H","C","F","F",6.66537690374606
"I","C","F","F",6.47193137390939
"J","C","F","F",9.75232936655646
"K","C","F","F",5.13879630007717
"L","C","F","F",7.8257069012714
"M","C","F","F",8.15146493222439
"N","C","F","F",7.09229534119676
"O","C","F","F",6.86030237040435
"P","C","F","F",6.81526106137778
"Q","C","F","F",6.55095971433215
"R","C","F","F",5.2207322440469
"S","C","F","F",3.28496035073635
"T","C","F","F",5.4923568078242
"U","C","F","F",3.9830889347379
"A","D","F","F",11.0006682720274
"B","D","F","F",10.0218865120191
"C","D","F","F",12.474879947033
"D","D","F","F",11.9869654809815
"E","D","F","F",11.4077566955173
"F","D","F","F",9.29706475103779
"G","D","F","F",13.5883572066939
"H","D","F","F",11.9693460750987
"I","D","F","F",16.2401282963435
"J","D","F","F",13.7438411011493
"K","D","F","F",8.12700033971932
"L","D","F","F",13.1481986667184
"M","D","F","F",12.1098563933728
"N","D","F","F",8.83947793920806
"O","D","F","F",9.8439176090122
"P","D","F","F",9.14985861773768
"Q","D","F","F",7.1143979576079
"R","D","F","F",6.30449606065353
"S","D","F","F",5.09708120648659
"T","D","F","F",5.82081538904434
"U","D","F","F",5.45245107456112
"A","E","F","F",7.18920161435889
"B","E","F","F",8.56138246594463
"C","E","F","F",7.2456355024465
"D","E","F","F",8.16645356809815
"E","E","F","F",9.19071376422587
"F","E","F","F",6.0111508780891
"G","E","F","F",10.159716424152
"H","E","F","F",9.1765613994917
"I","E","F","F",10.7056865130281
"J","E","F","F",10.1739374794331
"K","E","F","F",7.08840221509538
"L","E","F","F",9.20529955364471
"M","E","F","F",9.04406916692168
"N","E","F","F",7.48044423778568
"O","E","F","F",7.02634940080794
"P","E","F","F",7.27352589523452
"Q","E","F","F",7.4085101393307
"R","E","F","F",5.29421827429845
"S","E","F","F",2.61043572418824
"T","E","F","F",6.78262149228881
"U","E","F","F",5.32400132411448
"A","F","F","F",5.63011595509836
"B","F","F","F",5.41802829870263
"C","F","F","F",5.81757624512936
"D","F","F","F",5.91559042966173
"E","F","F","F",8.31805624602006
"F","F","F","F",4.52809443350054
"G","F","F","F",6.77478396100791
"H","F","F","F",4.40796154385263
"I","F","F","F",5.99899504485683
"J","F","F","F",6.6931459585982
"K","F","F","F",4.80199741229635
"L","F","F","F",5.29781733443155
"M","F","F","F",5.98120911584137
"N","F","F","F",5.54079992075734
"O","F","F","F",3.96532003719335
"P","F","F","F",3.92012464787085
"Q","F","F","F",5.03112888493111
"R","F","F","F",3.96204988800665
"S","F","F","F",2.90749161290661
"T","F","F","F",4.2286325388143
"U","F","F","F",3.93128185101953
